bhat	beta	type
5.273403e-02	0.000000e+00	1e+00
-4.556807e-02	0.000000e+00	2e+00
9.738141e-03	0.000000e+00	1e+00
3.621080e-02	0.000000e+00	2e+00
4.078437e-02	0.000000e+00	1e+00
4.885512e-02	0.000000e+00	2e+00
-5.816188e-03	0.000000e+00	1e+00
-2.139984e-02	0.000000e+00	2e+00
-2.209843e-03	0.000000e+00	1e+00
2.201252e-02	0.000000e+00	2e+00
6.263203e-02	0.000000e+00	1e+00
1.667075e-01	0.000000e+00	2e+00
6.182397e-03	0.000000e+00	1e+00
1.328529e-02	0.000000e+00	2e+00
6.813535e-03	0.000000e+00	1e+00
6.284800e-02	0.000000e+00	2e+00
-8.643616e-02	0.000000e+00	1e+00
-8.176754e-03	0.000000e+00	2e+00
2.680389e-02	0.000000e+00	1e+00
6.440729e-04	0.000000e+00	2e+00
-1.194204e-02	0.000000e+00	1e+00
-2.951793e-02	0.000000e+00	2e+00
8.929418e-02	0.000000e+00	1e+00
9.300227e-02	0.000000e+00	2e+00
-3.823988e-03	0.000000e+00	1e+00
1.842916e-02	0.000000e+00	2e+00
5.964400e-02	0.000000e+00	1e+00
1.345669e-01	0.000000e+00	2e+00
8.165630e-02	0.000000e+00	1e+00
7.781564e-02	0.000000e+00	2e+00
-3.001439e-02	0.000000e+00	1e+00
2.903171e-02	0.000000e+00	2e+00
-3.346859e-02	0.000000e+00	1e+00
-5.077918e-02	0.000000e+00	2e+00
4.027275e-02	0.000000e+00	1e+00
2.563074e-02	0.000000e+00	2e+00
2.107729e-02	0.000000e+00	1e+00
-4.674511e-02	0.000000e+00	2e+00
-5.075824e-02	0.000000e+00	1e+00
-5.622265e-02	0.000000e+00	2e+00
-6.041460e-02	0.000000e+00	1e+00
-5.655894e-02	0.000000e+00	2e+00
-1.579896e-02	0.000000e+00	1e+00
1.305474e-01	0.000000e+00	2e+00
3.185853e-02	0.000000e+00	1e+00
1.143284e-03	0.000000e+00	2e+00
6.220155e-02	0.000000e+00	1e+00
7.602057e-02	0.000000e+00	2e+00
-5.753740e-03	0.000000e+00	1e+00
6.781342e-02	0.000000e+00	2e+00
8.783040e-03	0.000000e+00	1e+00
1.103407e-02	0.000000e+00	2e+00
-6.965081e-03	0.000000e+00	1e+00
2.580558e-02	0.000000e+00	2e+00
-1.072414e-03	0.000000e+00	1e+00
1.082341e-01	0.000000e+00	2e+00
4.879267e-02	0.000000e+00	1e+00
4.278616e-02	0.000000e+00	2e+00
9.947031e-03	0.000000e+00	1e+00
-3.014854e-03	0.000000e+00	2e+00
6.808722e-02	0.000000e+00	1e+00
5.311806e-02	0.000000e+00	2e+00
2.649159e-02	0.000000e+00	1e+00
5.736186e-03	0.000000e+00	2e+00
7.755341e-02	0.000000e+00	1e+00
1.006600e-01	0.000000e+00	2e+00
9.327319e-02	0.000000e+00	1e+00
1.698870e-01	0.000000e+00	2e+00
3.319488e-03	0.000000e+00	1e+00
7.244333e-02	0.000000e+00	2e+00
1.059546e-01	0.000000e+00	1e+00
5.256589e-02	0.000000e+00	2e+00
-3.804776e-02	0.000000e+00	1e+00
-1.113241e-01	0.000000e+00	2e+00
-8.968309e-02	0.000000e+00	1e+00
-4.926603e-02	0.000000e+00	2e+00
9.918577e-02	0.000000e+00	1e+00
4.064392e-02	0.000000e+00	2e+00
-7.182770e-03	0.000000e+00	1e+00
1.953253e-03	0.000000e+00	2e+00
-8.002895e-02	0.000000e+00	1e+00
-3.610400e-02	0.000000e+00	2e+00
3.144105e-02	0.000000e+00	1e+00
8.773270e-02	0.000000e+00	2e+00
-2.611716e-03	0.000000e+00	1e+00
5.875457e-02	0.000000e+00	2e+00
-8.259221e-03	0.000000e+00	1e+00
-5.083422e-02	0.000000e+00	2e+00
-7.122772e-02	0.000000e+00	1e+00
-1.745244e-01	0.000000e+00	2e+00
-3.768151e-02	0.000000e+00	1e+00
-6.812046e-02	0.000000e+00	2e+00
9.465946e-03	0.000000e+00	1e+00
-3.681456e-02	0.000000e+00	2e+00
2.337530e-02	0.000000e+00	1e+00
3.358869e-02	0.000000e+00	2e+00
-4.406283e-02	0.000000e+00	1e+00
-6.223938e-02	0.000000e+00	2e+00
1.122728e-02	0.000000e+00	1e+00
1.222919e-02	0.000000e+00	2e+00
1.073972e-01	0.000000e+00	1e+00
4.971147e-02	0.000000e+00	2e+00
7.729521e-02	0.000000e+00	1e+00
6.399371e-02	0.000000e+00	2e+00
-5.133073e-02	0.000000e+00	1e+00
-5.642451e-02	0.000000e+00	2e+00
-3.837198e-03	0.000000e+00	1e+00
6.134228e-03	0.000000e+00	2e+00
4.311380e-03	0.000000e+00	1e+00
-2.709147e-03	0.000000e+00	2e+00
-1.038461e-01	0.000000e+00	1e+00
-1.554608e-01	0.000000e+00	2e+00
-3.550399e-03	0.000000e+00	1e+00
-3.071915e-02	0.000000e+00	2e+00
5.222404e-02	0.000000e+00	1e+00
7.477848e-02	0.000000e+00	2e+00
-6.148576e-04	0.000000e+00	1e+00
2.275345e-02	0.000000e+00	2e+00
4.236534e-03	0.000000e+00	1e+00
1.071684e-01	0.000000e+00	2e+00
9.208891e-04	0.000000e+00	1e+00
3.751192e-02	0.000000e+00	2e+00
-4.648385e-03	0.000000e+00	1e+00
-2.196457e-02	0.000000e+00	2e+00
6.007995e-02	0.000000e+00	1e+00
-3.878221e-02	0.000000e+00	2e+00
1.339250e-02	0.000000e+00	1e+00
3.834431e-02	0.000000e+00	2e+00
-4.874806e-02	0.000000e+00	1e+00
-5.351188e-02	0.000000e+00	2e+00
3.178663e-02	0.000000e+00	1e+00
1.024841e-02	0.000000e+00	2e+00
-3.053511e-02	0.000000e+00	1e+00
-6.918029e-02	0.000000e+00	2e+00
-4.852650e-02	0.000000e+00	1e+00
-8.879050e-02	0.000000e+00	2e+00
-4.293516e-02	0.000000e+00	1e+00
6.671907e-02	0.000000e+00	2e+00
6.268405e-02	0.000000e+00	1e+00
2.218281e-02	0.000000e+00	2e+00
9.682536e-02	0.000000e+00	1e+00
5.199009e-02	0.000000e+00	2e+00
2.218339e-02	0.000000e+00	1e+00
5.563233e-02	0.000000e+00	2e+00
-7.620198e-02	0.000000e+00	1e+00
-1.266760e-01	0.000000e+00	2e+00
-1.455648e-02	0.000000e+00	1e+00
-9.242427e-03	0.000000e+00	2e+00
-2.292427e-02	0.000000e+00	1e+00
-7.204865e-02	0.000000e+00	2e+00
-5.096460e-02	0.000000e+00	1e+00
-8.799849e-03	0.000000e+00	2e+00
1.286054e-02	0.000000e+00	1e+00
-1.750097e-02	0.000000e+00	2e+00
-4.042196e-02	0.000000e+00	1e+00
-1.143449e-01	0.000000e+00	2e+00
-5.728107e-02	0.000000e+00	1e+00
-2.863878e-02	0.000000e+00	2e+00
2.378877e-02	0.000000e+00	1e+00
-3.980201e-02	0.000000e+00	2e+00
9.917256e-03	0.000000e+00	1e+00
1.559646e-02	0.000000e+00	2e+00
2.768521e-02	0.000000e+00	1e+00
-6.629860e-02	0.000000e+00	2e+00
1.034453e-02	0.000000e+00	1e+00
-1.821268e-02	0.000000e+00	2e+00
8.133862e-03	0.000000e+00	1e+00
-2.102879e-02	0.000000e+00	2e+00
-4.674468e-03	0.000000e+00	1e+00
7.339582e-02	0.000000e+00	2e+00
-2.685769e-02	0.000000e+00	1e+00
-8.379834e-02	0.000000e+00	2e+00
-4.381375e-02	0.000000e+00	1e+00
8.139443e-04	0.000000e+00	2e+00
2.343812e-02	0.000000e+00	1e+00
1.805702e-02	0.000000e+00	2e+00
-1.941717e-02	0.000000e+00	1e+00
-5.765340e-02	0.000000e+00	2e+00
1.131125e-01	0.000000e+00	1e+00
1.018255e-01	0.000000e+00	2e+00
-5.283537e-02	0.000000e+00	1e+00
-6.621813e-02	0.000000e+00	2e+00
-1.523233e-02	0.000000e+00	1e+00
-2.275978e-03	0.000000e+00	2e+00
5.060889e-02	0.000000e+00	1e+00
1.239953e-02	0.000000e+00	2e+00
1.068509e-02	0.000000e+00	1e+00
2.069039e-02	0.000000e+00	2e+00
3.252912e-02	0.000000e+00	1e+00
2.758089e-03	0.000000e+00	2e+00
-4.468224e-03	0.000000e+00	1e+00
-4.931210e-02	0.000000e+00	2e+00
3.279345e-02	0.000000e+00	1e+00
-1.332544e-02	0.000000e+00	2e+00
-1.715581e-01	0.000000e+00	1e+00
-1.942431e-01	0.000000e+00	2e+00
-2.227553e-02	0.000000e+00	1e+00
-1.738810e-02	0.000000e+00	2e+00
2.601428e-03	0.000000e+00	1e+00
6.088825e-02	0.000000e+00	2e+00
-7.779925e-02	0.000000e+00	1e+00
2.693344e-02	0.000000e+00	2e+00
-1.628593e-02	0.000000e+00	1e+00
-9.568089e-02	0.000000e+00	2e+00
7.300917e-02	0.000000e+00	1e+00
1.268783e-01	0.000000e+00	2e+00
-2.553652e-02	0.000000e+00	1e+00
2.074921e-02	0.000000e+00	2e+00
-1.292538e-02	0.000000e+00	1e+00
5.112930e-03	0.000000e+00	2e+00
-9.565822e-03	0.000000e+00	1e+00
2.772573e-02	0.000000e+00	2e+00
1.551251e-02	0.000000e+00	1e+00
-1.017862e-02	0.000000e+00	2e+00
-5.076180e-02	0.000000e+00	1e+00
-8.889036e-02	0.000000e+00	2e+00
-6.431568e-03	0.000000e+00	1e+00
6.933245e-02	0.000000e+00	2e+00
-2.023361e-02	0.000000e+00	1e+00
-5.514812e-02	0.000000e+00	2e+00
-3.154757e-03	0.000000e+00	1e+00
2.105940e-02	0.000000e+00	2e+00
5.802313e-02	0.000000e+00	1e+00
3.066965e-02	0.000000e+00	2e+00
1.544538e-01	0.000000e+00	1e+00
3.663946e-01	0.000000e+00	2e+00
1.395261e-02	0.000000e+00	1e+00
-3.890088e-02	0.000000e+00	2e+00
3.807573e-02	0.000000e+00	1e+00
6.287097e-02	0.000000e+00	2e+00
1.679871e-02	0.000000e+00	1e+00
2.531084e-02	0.000000e+00	2e+00
2.419117e-02	0.000000e+00	1e+00
-1.528189e-02	0.000000e+00	2e+00
3.345029e-02	0.000000e+00	1e+00
5.467165e-02	0.000000e+00	2e+00
4.058673e-02	0.000000e+00	1e+00
3.216724e-02	0.000000e+00	2e+00
7.643152e-03	0.000000e+00	1e+00
-4.205240e-03	0.000000e+00	2e+00
-2.355186e-02	0.000000e+00	1e+00
9.231140e-03	0.000000e+00	2e+00
1.861693e-02	0.000000e+00	1e+00
-7.979998e-02	0.000000e+00	2e+00
-3.779622e-02	0.000000e+00	1e+00
-1.759749e-02	0.000000e+00	2e+00
6.607285e-03	0.000000e+00	1e+00
-1.126124e-02	0.000000e+00	2e+00
-4.132873e-02	0.000000e+00	1e+00
-2.949555e-02	0.000000e+00	2e+00
3.845152e-02	0.000000e+00	1e+00
-1.473285e-02	0.000000e+00	2e+00
5.393442e-02	0.000000e+00	1e+00
-6.956675e-02	0.000000e+00	2e+00
-9.192160e-03	0.000000e+00	1e+00
2.068040e-02	0.000000e+00	2e+00
3.758087e-02	0.000000e+00	1e+00
1.200880e-02	0.000000e+00	2e+00
7.296334e-02	0.000000e+00	1e+00
1.247919e-01	0.000000e+00	2e+00
-1.968227e-02	0.000000e+00	1e+00
-5.826393e-02	0.000000e+00	2e+00
-5.904142e-02	0.000000e+00	1e+00
-9.430615e-02	0.000000e+00	2e+00
2.452439e-02	0.000000e+00	1e+00
-2.016560e-02	0.000000e+00	2e+00
-5.771805e-02	0.000000e+00	1e+00
2.499650e-02	0.000000e+00	2e+00
-4.661366e-02	0.000000e+00	1e+00
-5.906609e-02	0.000000e+00	2e+00
-1.085496e-01	0.000000e+00	1e+00
-1.058212e-01	0.000000e+00	2e+00
6.682202e-02	0.000000e+00	1e+00
-1.907674e-02	0.000000e+00	2e+00
7.141398e-03	0.000000e+00	1e+00
-3.038543e-02	0.000000e+00	2e+00
2.583012e-02	0.000000e+00	1e+00
6.784987e-02	0.000000e+00	2e+00
-3.166125e-02	0.000000e+00	1e+00
5.463692e-02	0.000000e+00	2e+00
1.930047e-02	0.000000e+00	1e+00
5.808022e-02	0.000000e+00	2e+00
7.727658e-02	0.000000e+00	1e+00
3.473438e-02	0.000000e+00	2e+00
-3.939630e-02	0.000000e+00	1e+00
-5.749569e-03	0.000000e+00	2e+00
-5.118702e-02	0.000000e+00	1e+00
1.845827e-03	0.000000e+00	2e+00
5.562428e-02	0.000000e+00	1e+00
5.288540e-02	0.000000e+00	2e+00
-1.083634e-01	0.000000e+00	1e+00
-6.058128e-02	0.000000e+00	2e+00
-1.537863e-02	0.000000e+00	1e+00
2.324951e-02	0.000000e+00	2e+00
2.687574e-03	0.000000e+00	1e+00
-1.177610e-02	0.000000e+00	2e+00
-8.171439e-02	0.000000e+00	1e+00
-1.140358e-01	0.000000e+00	2e+00
-5.573710e-02	0.000000e+00	1e+00
-4.144928e-02	0.000000e+00	2e+00
2.895735e-02	0.000000e+00	1e+00
-4.247483e-02	0.000000e+00	2e+00
2.666597e-02	0.000000e+00	1e+00
3.547148e-02	0.000000e+00	2e+00
5.534864e-03	0.000000e+00	1e+00
-5.053636e-02	0.000000e+00	2e+00
-9.846239e-02	0.000000e+00	1e+00
-1.745899e-01	0.000000e+00	2e+00
-1.388167e-02	0.000000e+00	1e+00
3.449020e-02	0.000000e+00	2e+00
-6.572050e-03	0.000000e+00	1e+00
4.814673e-02	0.000000e+00	2e+00
-4.325816e-02	0.000000e+00	1e+00
-2.999808e-02	0.000000e+00	2e+00
-5.651580e-02	0.000000e+00	1e+00
-3.393737e-02	0.000000e+00	2e+00
-3.471752e-02	0.000000e+00	1e+00
7.907195e-03	0.000000e+00	2e+00
-3.524444e-02	0.000000e+00	1e+00
-3.231164e-02	0.000000e+00	2e+00
8.798789e-02	0.000000e+00	1e+00
1.128270e-01	0.000000e+00	2e+00
6.324317e-03	0.000000e+00	1e+00
-1.182125e-02	0.000000e+00	2e+00
5.333615e-03	0.000000e+00	1e+00
1.597277e-02	0.000000e+00	2e+00
-3.044309e-02	0.000000e+00	1e+00
-3.598144e-03	0.000000e+00	2e+00
5.221353e-02	0.000000e+00	1e+00
1.698058e-02	0.000000e+00	2e+00
1.804751e-02	0.000000e+00	1e+00
9.784500e-03	0.000000e+00	2e+00
2.180345e-02	0.000000e+00	1e+00
6.031571e-02	0.000000e+00	2e+00
5.582520e-02	0.000000e+00	1e+00
-9.705392e-03	0.000000e+00	2e+00
6.848346e-02	0.000000e+00	1e+00
3.545428e-02	0.000000e+00	2e+00
7.897905e-02	0.000000e+00	1e+00
1.129031e-01	0.000000e+00	2e+00
1.956277e-02	0.000000e+00	1e+00
-8.022866e-03	0.000000e+00	2e+00
-2.781569e-02	0.000000e+00	1e+00
-1.223796e-01	0.000000e+00	2e+00
-5.196269e-02	0.000000e+00	1e+00
-1.080660e-01	0.000000e+00	2e+00
1.960293e-01	0.000000e+00	1e+00
3.900698e-01	0.000000e+00	2e+00
-8.117134e-02	0.000000e+00	1e+00
-1.021244e-01	0.000000e+00	2e+00
-2.378849e-02	0.000000e+00	1e+00
-3.350480e-02	0.000000e+00	2e+00
1.995201e-03	0.000000e+00	1e+00
-1.904173e-02	0.000000e+00	2e+00
2.247384e-02	0.000000e+00	1e+00
-3.340718e-02	0.000000e+00	2e+00
-7.652249e-02	0.000000e+00	1e+00
-1.399902e-01	0.000000e+00	2e+00
7.859040e-02	0.000000e+00	1e+00
-2.555887e-02	0.000000e+00	2e+00
3.821062e-02	0.000000e+00	1e+00
3.812539e-02	0.000000e+00	2e+00
1.043908e-01	0.000000e+00	1e+00
5.957474e-02	0.000000e+00	2e+00
1.411410e-02	0.000000e+00	1e+00
1.807234e-02	0.000000e+00	2e+00
1.660412e-02	0.000000e+00	1e+00
3.646995e-02	0.000000e+00	2e+00
-5.874706e-02	0.000000e+00	1e+00
-3.655291e-02	0.000000e+00	2e+00
2.769205e-02	0.000000e+00	1e+00
4.439513e-02	0.000000e+00	2e+00
-5.414240e-02	0.000000e+00	1e+00
-5.768328e-02	0.000000e+00	2e+00
-8.950701e-02	0.000000e+00	1e+00
-9.704090e-02	0.000000e+00	2e+00
-1.799950e-02	0.000000e+00	1e+00
-2.708150e-02	0.000000e+00	2e+00
-1.798199e-01	0.000000e+00	1e+00
-2.801660e-01	0.000000e+00	2e+00
-2.187050e-02	0.000000e+00	1e+00
-1.994003e-02	0.000000e+00	2e+00
-5.877836e-02	0.000000e+00	1e+00
1.072695e-02	0.000000e+00	2e+00
9.948888e-02	0.000000e+00	1e+00
7.466373e-02	0.000000e+00	2e+00
-2.943430e-02	0.000000e+00	1e+00
2.591635e-02	0.000000e+00	2e+00
1.256773e-02	0.000000e+00	1e+00
1.480634e-02	0.000000e+00	2e+00
5.903452e-02	0.000000e+00	1e+00
7.854546e-02	0.000000e+00	2e+00
-5.608887e-02	0.000000e+00	1e+00
-1.076947e-01	0.000000e+00	2e+00
5.696363e-02	0.000000e+00	1e+00
1.236442e-02	0.000000e+00	2e+00
-6.359757e-03	0.000000e+00	1e+00
5.787188e-02	0.000000e+00	2e+00
-1.123889e-01	0.000000e+00	1e+00
-5.272298e-03	0.000000e+00	2e+00
8.768040e-02	0.000000e+00	1e+00
8.253778e-02	0.000000e+00	2e+00
-4.522759e-02	0.000000e+00	1e+00
1.032363e-02	0.000000e+00	2e+00
-5.993514e-02	0.000000e+00	1e+00
-9.578339e-02	0.000000e+00	2e+00
4.312529e-02	0.000000e+00	1e+00
-4.522116e-02	0.000000e+00	2e+00
-6.890942e-02	0.000000e+00	1e+00
-2.669487e-02	0.000000e+00	2e+00
-4.250969e-02	0.000000e+00	1e+00
-1.660899e-01	0.000000e+00	2e+00
-5.389814e-02	0.000000e+00	1e+00
-4.983063e-02	0.000000e+00	2e+00
-2.731810e-02	0.000000e+00	1e+00
3.095906e-02	0.000000e+00	2e+00
-8.783058e-02	0.000000e+00	1e+00
-5.671120e-02	0.000000e+00	2e+00
-8.238449e-02	0.000000e+00	1e+00
5.138815e-02	0.000000e+00	2e+00
-5.370609e-02	0.000000e+00	1e+00
6.194337e-03	0.000000e+00	2e+00
-2.861881e-02	0.000000e+00	1e+00
-5.978999e-02	0.000000e+00	2e+00
-8.649198e-02	0.000000e+00	1e+00
-1.463342e-01	0.000000e+00	2e+00
-4.001571e-04	0.000000e+00	1e+00
-5.818938e-02	0.000000e+00	2e+00
9.498577e-02	0.000000e+00	1e+00
1.253985e-01	0.000000e+00	2e+00
-6.764148e-02	0.000000e+00	1e+00
-6.352358e-02	0.000000e+00	2e+00
-6.093217e-02	0.000000e+00	1e+00
-4.588573e-02	0.000000e+00	2e+00
-7.229414e-03	0.000000e+00	1e+00
-1.123235e-01	0.000000e+00	2e+00
-8.294376e-02	0.000000e+00	1e+00
-1.092455e-01	0.000000e+00	2e+00
5.295652e-02	0.000000e+00	1e+00
7.384867e-02	0.000000e+00	2e+00
3.290778e-02	0.000000e+00	1e+00
4.300950e-02	0.000000e+00	2e+00
-7.151268e-02	0.000000e+00	1e+00
-8.242263e-05	0.000000e+00	2e+00
-1.081660e-01	0.000000e+00	1e+00
-1.387218e-01	0.000000e+00	2e+00
8.443544e-02	0.000000e+00	1e+00
9.495413e-02	0.000000e+00	2e+00
-7.321191e-02	0.000000e+00	1e+00
-3.735378e-02	0.000000e+00	2e+00
-1.161356e-01	0.000000e+00	1e+00
-1.308938e-01	0.000000e+00	2e+00
-7.511347e-02	0.000000e+00	1e+00
3.846676e-02	0.000000e+00	2e+00
-8.986815e-03	0.000000e+00	1e+00
-9.992945e-02	0.000000e+00	2e+00
7.569419e-04	0.000000e+00	1e+00
3.687744e-02	0.000000e+00	2e+00
6.190522e-02	0.000000e+00	1e+00
9.809825e-02	0.000000e+00	2e+00
-7.627843e-02	0.000000e+00	1e+00
-1.010072e-01	0.000000e+00	2e+00
4.573988e-03	0.000000e+00	1e+00
2.654945e-03	0.000000e+00	2e+00
6.082757e-02	0.000000e+00	1e+00
8.238705e-02	0.000000e+00	2e+00
-2.228945e-02	0.000000e+00	1e+00
1.072817e-02	0.000000e+00	2e+00
1.403103e-01	0.000000e+00	1e+00
1.173765e-02	0.000000e+00	2e+00
-1.339520e-02	0.000000e+00	1e+00
1.896050e-02	0.000000e+00	2e+00
4.135176e-02	0.000000e+00	1e+00
-3.825945e-03	0.000000e+00	2e+00
-7.347771e-02	0.000000e+00	1e+00
-7.774475e-02	0.000000e+00	2e+00
-3.026774e-02	0.000000e+00	1e+00
-7.690127e-02	0.000000e+00	2e+00
5.485314e-02	0.000000e+00	1e+00
7.971045e-03	0.000000e+00	2e+00
-8.460212e-02	0.000000e+00	1e+00
6.414577e-03	0.000000e+00	2e+00
3.838773e-02	0.000000e+00	1e+00
-6.686869e-02	0.000000e+00	2e+00
4.525220e-02	0.000000e+00	1e+00
2.236444e-02	0.000000e+00	2e+00
1.687500e-02	0.000000e+00	1e+00
-2.147281e-02	0.000000e+00	2e+00
3.844181e-02	0.000000e+00	1e+00
3.725596e-02	0.000000e+00	2e+00
-1.102503e-01	0.000000e+00	1e+00
-8.803943e-03	0.000000e+00	2e+00
1.450783e-01	0.000000e+00	1e+00
3.941952e-02	0.000000e+00	2e+00
-2.380779e-02	0.000000e+00	1e+00
-2.043954e-02	0.000000e+00	2e+00
5.712436e-02	0.000000e+00	1e+00
7.356351e-02	0.000000e+00	2e+00
-4.009729e-02	0.000000e+00	1e+00
-6.552673e-02	0.000000e+00	2e+00
-3.048864e-02	0.000000e+00	1e+00
-2.754700e-02	0.000000e+00	2e+00
4.364446e-02	0.000000e+00	1e+00
9.329295e-03	0.000000e+00	2e+00
-7.193963e-02	0.000000e+00	1e+00
-8.074889e-02	0.000000e+00	2e+00
-3.503219e-02	0.000000e+00	1e+00
-1.132052e-02	0.000000e+00	2e+00
-4.146533e-02	0.000000e+00	1e+00
8.255503e-03	0.000000e+00	2e+00
-3.675156e-02	0.000000e+00	1e+00
-4.399932e-02	0.000000e+00	2e+00
-1.530104e-01	0.000000e+00	1e+00
-8.279054e-02	0.000000e+00	2e+00
-1.440042e-02	0.000000e+00	1e+00
-4.797774e-03	0.000000e+00	2e+00
-1.325329e-02	0.000000e+00	1e+00
1.141569e-01	0.000000e+00	2e+00
-4.104407e-02	0.000000e+00	1e+00
1.245181e-03	0.000000e+00	2e+00
6.768633e-02	0.000000e+00	1e+00
7.152323e-02	0.000000e+00	2e+00
-4.075596e-02	0.000000e+00	1e+00
-1.074791e-01	0.000000e+00	2e+00
3.164694e-02	0.000000e+00	1e+00
-3.399747e-02	0.000000e+00	2e+00
-2.070963e-01	0.000000e+00	1e+00
-1.289877e-01	0.000000e+00	2e+00
-1.226850e-02	0.000000e+00	1e+00
1.649456e-02	0.000000e+00	2e+00
6.532488e-02	0.000000e+00	1e+00
4.708009e-02	0.000000e+00	2e+00
3.148606e-02	0.000000e+00	1e+00
-1.745759e-03	0.000000e+00	2e+00
6.142203e-02	0.000000e+00	1e+00
-4.946142e-02	0.000000e+00	2e+00
-7.465961e-02	0.000000e+00	1e+00
2.041166e-02	0.000000e+00	2e+00
-2.072887e-02	0.000000e+00	1e+00
-9.984994e-02	0.000000e+00	2e+00
-6.876790e-02	0.000000e+00	1e+00
4.472156e-02	0.000000e+00	2e+00
-1.661378e-03	0.000000e+00	1e+00
-2.649649e-03	0.000000e+00	2e+00
-5.097850e-02	0.000000e+00	1e+00
-7.908868e-02	0.000000e+00	2e+00
-3.201704e-03	0.000000e+00	1e+00
2.769225e-02	0.000000e+00	2e+00
-3.764572e-03	0.000000e+00	1e+00
2.766787e-02	0.000000e+00	2e+00
-6.012491e-02	0.000000e+00	1e+00
-1.184641e-01	0.000000e+00	2e+00
-3.134734e-02	0.000000e+00	1e+00
2.554206e-02	0.000000e+00	2e+00
1.323493e-01	0.000000e+00	1e+00
2.374287e-01	0.000000e+00	2e+00
-6.388489e-02	0.000000e+00	1e+00
-1.266103e-02	0.000000e+00	2e+00
-3.478727e-02	0.000000e+00	1e+00
-4.010549e-02	0.000000e+00	2e+00
5.005199e-03	0.000000e+00	1e+00
2.966600e-02	0.000000e+00	2e+00
-5.892011e-02	0.000000e+00	1e+00
-6.796331e-03	0.000000e+00	2e+00
4.519785e-02	0.000000e+00	1e+00
-1.799444e-02	0.000000e+00	2e+00
1.217575e-02	0.000000e+00	1e+00
3.167956e-02	0.000000e+00	2e+00
-2.896194e-02	0.000000e+00	1e+00
-1.863549e-02	0.000000e+00	2e+00
-2.300750e-02	0.000000e+00	1e+00
-2.354134e-02	0.000000e+00	2e+00
1.309320e-02	0.000000e+00	1e+00
-6.579976e-02	0.000000e+00	2e+00
-4.265792e-02	0.000000e+00	1e+00
-8.293082e-02	0.000000e+00	2e+00
2.271347e-02	0.000000e+00	1e+00
1.385299e-02	0.000000e+00	2e+00
1.102320e-02	0.000000e+00	1e+00
1.384333e-02	0.000000e+00	2e+00
-1.413598e-02	0.000000e+00	1e+00
1.339170e-02	0.000000e+00	2e+00
1.538416e-01	0.000000e+00	1e+00
2.096437e-01	0.000000e+00	2e+00
-2.098803e-02	0.000000e+00	1e+00
-1.619667e-02	0.000000e+00	2e+00
-2.696928e-02	0.000000e+00	1e+00
-1.528001e-03	0.000000e+00	2e+00
1.012849e-01	0.000000e+00	1e+00
1.632320e-01	0.000000e+00	2e+00
1.311719e-02	0.000000e+00	1e+00
-1.232052e-02	0.000000e+00	2e+00
1.162060e-02	0.000000e+00	1e+00
-1.262435e-01	0.000000e+00	2e+00
-8.047920e-02	0.000000e+00	1e+00
-8.925687e-02	0.000000e+00	2e+00
-1.701709e-02	0.000000e+00	1e+00
-2.525483e-02	0.000000e+00	2e+00
-1.111024e-01	0.000000e+00	1e+00
-1.293132e-01	0.000000e+00	2e+00
2.485319e-01	0.000000e+00	1e+00
4.036646e-01	0.000000e+00	2e+00
2.679548e-02	0.000000e+00	1e+00
2.199252e-01	0.000000e+00	2e+00
-9.416136e-02	0.000000e+00	1e+00
-2.368252e-03	0.000000e+00	2e+00
-2.409254e-02	0.000000e+00	1e+00
-8.028442e-02	0.000000e+00	2e+00
2.802548e-02	0.000000e+00	1e+00
-6.320532e-02	0.000000e+00	2e+00
-4.412219e-02	0.000000e+00	1e+00
-5.558535e-02	0.000000e+00	2e+00
-7.728434e-02	0.000000e+00	1e+00
-6.510473e-02	0.000000e+00	2e+00
-2.580661e-02	0.000000e+00	1e+00
-3.798407e-02	0.000000e+00	2e+00
3.169114e-02	0.000000e+00	1e+00
3.945617e-02	0.000000e+00	2e+00
-5.579829e-03	0.000000e+00	1e+00
1.620780e-03	0.000000e+00	2e+00
-5.393815e-02	0.000000e+00	1e+00
-1.588009e-02	0.000000e+00	2e+00
3.698930e-02	0.000000e+00	1e+00
5.185673e-02	0.000000e+00	2e+00
2.823795e-02	0.000000e+00	1e+00
-1.016241e-03	0.000000e+00	2e+00
-3.732696e-02	0.000000e+00	1e+00
-4.784688e-02	0.000000e+00	2e+00
-4.710455e-02	0.000000e+00	1e+00
-1.549372e-02	0.000000e+00	2e+00
2.759245e-02	0.000000e+00	1e+00
5.324594e-02	0.000000e+00	2e+00
8.036525e-04	0.000000e+00	1e+00
-3.304698e-03	0.000000e+00	2e+00
-5.430079e-02	0.000000e+00	1e+00
-6.207006e-02	0.000000e+00	2e+00
-5.037367e-03	0.000000e+00	1e+00
5.897580e-02	0.000000e+00	2e+00
-2.829618e-02	0.000000e+00	1e+00
-4.433561e-02	0.000000e+00	2e+00
-3.964813e-02	0.000000e+00	1e+00
-1.146899e-01	0.000000e+00	2e+00
9.776292e-02	0.000000e+00	1e+00
1.172801e-01	0.000000e+00	2e+00
-4.901486e-02	0.000000e+00	1e+00
-8.545010e-02	0.000000e+00	2e+00
9.802534e-02	0.000000e+00	1e+00
1.212599e-01	0.000000e+00	2e+00
-5.730450e-02	0.000000e+00	1e+00
